TOT_POP,% NA/AI-alone,% Hawaiian/PI-alone,Bachelor's degree or higher 2014-18,Population Aged 60+,STATE_FIPS,anycondition_number,Total Hospitals (2019)
3216.0,1.150497512,0.0,563.0,956.0,38.0,1163.0,0.16501486
7644.0,3.074306646,0.091575092,1019.0,2064.0,40.0,2736.0,0.242323321
47532.0,0.397626862,0.054699992,4481.0,9969.0,18.0,15830.0,0.937587924
9483.0,4.102077402,0.115997047,709.0,1631.0,4.0,2918.0,0.109750119
36501.0,0.558888798,0.060272321,8785.0,9885.0,37.0,12743.0,0.393707782
4968.0,0.281803543,0.060386473,715.0,1529.0,19.0,1799.0,0.185740516
2508.0,1.993620415,0.079744817,284.0,935.0,20.0,1045.0,0.119736013
45063.0,0.266293855,0.051039656,5696.0,9825.0,28.0,18852.0,1.4937861
26215.0,0.480640855,0.061033759,2470.0,6294.0,13.0,9557.0,0.361346455
31166.0,0.401078098,0.012834499,3588.0,10169.0,26.0,12279.0,0.448973806
76456.0,6.211415716,0.187035681,8710.0,17086.0,35.0,28249.0,1.49596932
12456.0,0.377328195,0.032113038,1526.0,3202.0,17.0,4872.0,0.182815899
653786.0,0.7577403,0.080760371,148413.0,115828.0,26.0,198319.0,9.418365802
1101.0,23.88737511,0.0,235.0,429.0,6.0,397.0,0.009992127
8810.0,9.33030647,0.011350738,974.0,2327.0,27.0,3136.0,0.199400162
3424.0,2.248831776,0.0,604.0,1075.0,30.0,1103.0,0.180498068
597555.0,0.395110074,0.043845336,217617.0,110038.0,20.0,155375.0,28.52825085
12037.0,0.332308715,0.058154025,1287.0,3264.0,29.0,4439.0,0.239700564
14309.0,92.51520022,0.055908869,849.0,1355.0,46.0,4867.0,0.924484973
5816.0,1.083218707,0.0,824.0,1606.0,38.0,2276.0,0.298422397
16558.0,0.416716995,0.030196884,1363.0,4139.0,47.0,7147.0,0.281265463
21764.0,3.735526558,0.045947436,7111.0,8279.0,26.0,8032.0,0.313529677
39985.0,7.012629736,0.097536576,6220.0,7891.0,40.0,13009.0,1.267569075
50885.0,0.253512823,0.204382431,8441.0,11175.0,17.0,18525.0,0.746835826
50574.0,4.009965595,0.071182821,5253.0,13866.0,37.0,22738.0,0.545502243
73657.0,0.708690281,0.080101009,9639.0,12771.0,5.0,25439.0,2.150694217
22628.0,0.587767368,0.053031642,3786.0,5038.0,51.0,7765.0,0.255032676
187888.0,0.147960487,0.034062846,46776.0,44846.0,42.0,65463.0,2.919460985
33370.0,0.344620917,0.047947258,3323.0,7509.0,18.0,11567.0,0.658236746
414576.0,0.3654336,0.146897071,96025.0,68651.0,45.0,138891.0,5.626481006
676061.0,1.113213157,0.195248654,194212.0,109974.0,34.0,160832.0,6.222919407
329261.0,0.356252335,0.066816295,96491.0,65204.0,51.0,104968.0,3.710991425
38310.0,0.289741582,0.044374837,4021.0,9436.0,1.0,17157.0,0.79161459
54012.0,0.499888914,0.057394653,6159.0,13602.0,47.0,23374.0,0.917484612
8326.0,0.408359356,0.024021139,916.0,2133.0,5.0,3672.0,0.243109006
25095.0,1.059972106,0.159394302,3528.0,6126.0,19.0,8033.0,0.938236361
1748.0,1.201372998,0.171624714,237.0,582.0,20.0,597.0,0.083452373
2040.0,0.343137255,0.0,259.0,630.0,29.0,776.0,0.040623839
9097.0,4.408046609,0.010992635,1224.0,3126.0,26.0,3778.0,0.131050334
56019.0,0.946107571,0.160659776,6413.0,14526.0,48.0,21537.0,1.020768421
1050114.0,0.280921881,0.034853359,352847.0,159840.0,13.0,271695.0,14.47472711
26617.0,1.529097945,0.063868956,2635.0,7133.0,55.0,9596.0,0.608930867
20845.0,0.398177021,0.004797314,1883.0,5415.0,18.0,8272.0,0.411176056
2607.0,2.032988109,0.230149597,288.0,455.0,20.0,920.0,0.124462434
103718.0,0.481112247,0.059777474,19204.0,22640.0,55.0,31092.0,2.372810295
39764.0,1.368071623,0.294235992,6868.0,10800.0,41.0,13448.0,0.578804609
266784.0,1.178856303,0.142437328,62745.0,63495.0,9.0,83626.0,2.389557375
167207.0,0.559785177,10.7381868,31138.0,37939.0,15.0,44759.0,2.589635556
14604.0,0.424541222,0.006847439,1181.0,4162.0,39.0,6606.0,0.242370508
68700.0,2.259097525,0.081513828,18118.0,16327.0,30.0,19433.0,3.62155878
943823.0,0.517787763,0.107965159,303918.0,197334.0,9.0,231953.0,8.4537274
18432.0,3.738064236,0.211588542,2172.0,4816.0,8.0,6010.0,0.288022047
38463.0,0.278189429,0.025999012,8199.0,8978.0,17.0,12120.0,0.564518942
181111.0,0.330736399,0.071227038,47270.0,50170.0,9.0,49137.0,1.622192957
187365.0,1.835454861,0.067782136,36004.0,35410.0,55.0,53418.0,4.286445949
70116.0,0.330880256,0.041360032,8089.0,15510.0,18.0,27659.0,1.383066458
79604.0,1.997387066,0.256268529,9161.0,20549.0,53.0,26645.0,0.971863786
36803.0,0.489090563,0.046191887,6094.0,8393.0,27.0,11351.0,0.832976635
4555.0,1.580680571,0.06586169,829.0,1646.0,56.0,1379.0,0.228642098
65456.0,0.232217062,0.059582009,9871.0,16359.0,42.0,23755.0,1.017075269
121436.0,2.663954676,0.093053131,34502.0,18450.0,20.0,34659.0,5.797552812
3221.0,10.99037566,0.807202732,589.0,778.0,2.0,978.0,0.091724321
16898.0,0.57403243,0.071014321,1344.0,4308.0,47.0,7621.0,0.287040935
68461.0,0.70112911,0.040899198,9216.0,14853.0,28.0,27496.0,2.269402618
33830.0,1.749926101,0.127106119,3454.0,6124.0,48.0,12481.0,0.616444344
54401.0,0.773882833,0.080880866,9701.0,12413.0,20.0,19408.0,2.597192517
13275.0,0.542372881,0.0,944.0,3480.0,1.0,5575.0,0.274306544
6191.0,0.306897109,0.145372315,642.0,1749.0,19.0,2307.0,0.231465284
17556.0,0.199362042,0.091136933,2166.0,5374.0,19.0,6267.0,0.656372885
28875.0,1.122077922,0.096969697,3187.0,7221.0,48.0,11269.0,0.5261552
6272.0,0.669642857,0.047831633,572.0,2045.0,13.0,2888.0,0.086452984
7027.0,3.358474456,0.128077416,780.0,1519.0,48.0,2359.0,0.128044765
289195.0,0.360310517,0.133819741,63823.0,56014.0,13.0,89155.0,3.98625169
57511.0,1.156300534,0.012171585,8891.0,13935.0,36.0,20797.0,0.48852338
6021.0,0.548081714,0.132868294,822.0,1742.0,27.0,2043.0,0.136275638
4165.0,65.57022809,0.048019208,392.0,665.0,46.0,1565.0,0.269094969
153902.0,0.218970514,0.099413913,30215.0,29151.0,28.0,55615.0,5.10167251
25571.0,0.899456416,0.066481561,2590.0,6773.0,29.0,11141.0,0.509211857
6054.0,1.255368352,0.016518005,694.0,1620.0,29.0,2295.0,0.120557216
60115.0,0.840056558,0.098145222,9243.0,13167.0,37.0,22123.0,0.648413559
32461.0,0.739348757,0.092418595,4225.0,6317.0,12.0,11336.0,0.330716443
5575.0,5.847533632,0.01793722,427.0,1155.0,32.0,1823.0,0.080839918
73952.0,0.167676331,0.031101255,8628.0,21498.0,42.0,31878.0,1.149088706
15673.0,1.41006827,0.10846679,1032.0,2754.0,48.0,5876.0,0.285590665
28666.0,0.324426149,0.034884532,3154.0,6536.0,39.0,12215.0,0.475745891
5191.0,1.733769987,0.0,616.0,1286.0,48.0,1950.0,0.094589494
8897.0,3.057210296,0.056198719,1773.0,2000.0,40.0,3101.0,0.282044818
8313.0,0.481174065,0.084205461,999.0,2185.0,29.0,3062.0,0.165542144
6050.0,0.925619835,0.082644628,795.0,1565.0,16.0,1840.0,0.155198243
752660.0,1.977121144,0.79876704,84486.0,123774.0,6.0,238078.0,6.830766555
48518.0,0.579166495,0.212292345,7714.0,9425.0,21.0,18183.0,1.14009214
8232.0,0.765306122,0.012147716,816.0,2707.0,48.0,3730.0,0.150002064
33615.0,0.306410829,0.044622936,3118.0,8501.0,1.0,14836.0,0.69459996
2233163.0,1.001718191,0.847407914,790809.0,386511.0,53.0,543692.0,27.26408533
229286.0,1.11302042,0.196697574,43262.0,71832.0,10.0,84095.0,1.659481105
11277.0,0.833555024,0.336969052,1650.0,3290.0,27.0,3706.0,0.255236734
26575.0,0.824082785,0.135465663,2592.0,5831.0,13.0,8970.0,0.36630868
19278.0,0.793650794,0.062247121,1965.0,7360.0,29.0,8280.0,0.383895279
447138.0,6.652532328,0.426266611,54794.0,100086.0,4.0,177148.0,5.17488649
55933.0,0.518477464,0.046484186,11397.0,15643.0,42.0,21072.0,0.869103994
16811.0,0.725715306,0.196300042,1254.0,4039.0,5.0,7057.0,0.490860617
8018.0,0.511349464,0.037415814,920.0,2195.0,5.0,3338.0,0.234115783
12306.0,0.88574679,0.032504469,903.0,3343.0,47.0,5062.0,0.209038096
43018.0,0.258031522,0.023246083,4826.0,12150.0,54.0,20328.0,1.334015567
31490.0,5.404890441,0.034931724,4854.0,9959.0,23.0,12073.0,0.79995278
58140.0,0.31131751,0.037839697,17339.0,15091.0,50.0,16059.0,1.299634839
66893.0,1.016548817,0.150987398,6368.0,12717.0,48.0,22807.0,1.218912547
179914.0,0.520248563,0.150627522,34023.0,30269.0,37.0,62692.0,1.940591817
5277.0,0.70115596,0.018950161,452.0,1436.0,5.0,2203.0,0.154081939
4757.0,0.210216523,0.021021652,632.0,1486.0,29.0,1808.0,0.094729217
28543.0,0.259257962,0.01751743,2685.0,6493.0,28.0,12527.0,0.946167291
131730.0,0.146511804,0.056934639,20583.0,39200.0,42.0,48705.0,2.046860872
7136.0,0.196188341,0.09809417,1091.0,1303.0,51.0,2374.0,0.080427487
948201.0,0.972367673,0.043767092,191885.0,173173.0,55.0,305086.0,21.69248437
799767.0,0.744716899,0.13328882,185092.0,146732.0,34.0,247681.0,7.361592498
95273.0,4.176419342,0.069274611,22191.0,18957.0,38.0,30982.0,4.888513927
15763.0,0.348918353,0.01903191,2360.0,4167.0,17.0,5803.0,0.231352523
61607.0,1.934845066,0.449624231,8235.0,11885.0,31.0,20472.0,2.969753813
8253.0,2.714164546,0.230219314,940.0,2671.0,35.0,3129.0,0.161481568
40434.0,0.786466835,0.034624326,4490.0,12297.0,55.0,15102.0,0.925029517
11041.0,1.204601033,0.108685807,2435.0,3660.0,16.0,3510.0,0.283230381
26804.0,1.156543799,0.16788539,6508.0,9675.0,48.0,10293.0,0.4884178
16193.0,0.697832397,0.049404063,2208.0,3518.0,20.0,6061.0,0.773080245
98682.0,0.929247482,0.168217101,25502.0,28522.0,37.0,30214.0,1.06440567
35350.0,4.251768034,0.169731259,5390.0,4852.0,38.0,10864.0,1.813829388
38754.0,0.43092326,0.041286061,3990.0,9346.0,39.0,14809.0,0.643168083
3185968.0,1.032810122,0.389300834,857638.0,598030.0,6.0,795595.0,28.91425565
107386.0,0.388318775,0.040042464,16918.0,22306.0,18.0,39450.0,2.118232281
64389.0,2.927518676,0.279550855,8445.0,21217.0,41.0,26286.0,0.937246001
20154.0,0.322516622,0.019847177,3070.0,5287.0,19.0,6403.0,0.753505305
19808.0,1.453957997,0.025242326,1807.0,5012.0,48.0,8172.0,0.360937912
102106.0,1.35643351,0.081288073,20694.0,24545.0,30.0,28882.0,5.382574684
682.0,0.439882698,0.0,122.0,316.0,31.0,231.0,0.032875681
13057.0,1.240713793,0.05361109,2824.0,3478.0,46.0,4315.0,0.843594961
2464.0,0.649350649,0.081168831,329.0,491.0,49.0,669.0,0.04209161
660.0,0.151515152,0.0,124.0,213.0,31.0,228.0,0.031815175
8406.0,0.41636926,0.071377587,998.0,2461.0,54.0,3686.0,0.260675412
9911.0,0.443951165,0.080718394,1564.0,2709.0,27.0,3516.0,0.224319524
1383.0,0.867678959,0.3615329,204.0,370.0,8.0,402.0,0.021611029
2059.0,5.293831957,0.048567266,697.0,481.0,2.0,583.0,0.058634082
2294.0,0.610287707,0.043591979,483.0,743.0,38.0,844.0,0.117706496
26092.0,0.233788134,0.053656293,2333.0,6143.0,21.0,12191.0,0.613118515
19252.0,0.399958446,0.072719717,1541.0,4266.0,13.0,7334.0,0.265368757
40408.0,6.003761631,0.121263116,6092.0,10185.0,16.0,14293.0,1.03657035
33839.0,0.242323946,0.029551701,3836.0,8739.0,54.0,14619.0,1.049368934
541918.0,0.220513067,0.036352363,121428.0,126698.0,39.0,196517.0,8.993764801
6579.0,13.52789178,0.0,929.0,1527.0,46.0,2166.0,0.425060216
11069.0,0.442677749,0.090342398,1032.0,2806.0,13.0,4759.0,0.152574629
19434.0,1.029124215,0.056601832,2841.0,4254.0,56.0,5404.0,0.975506156
138159.0,0.416187147,0.095542093,21471.0,30487.0,45.0,53166.0,1.875045804
11881.0,1.515023988,0.0168336,1508.0,3267.0,56.0,3890.0,0.596376898
36778.0,0.617216814,0.073413454,6026.0,9238.0,51.0,13954.0,0.414512629
3839.0,1.198228705,0.156290701,495.0,1176.0,48.0,1509.0,0.069953587
36219.0,0.706811342,0.044175709,7041.0,8122.0,26.0,11561.0,0.521766742
331164.0,0.361754297,0.081832566,124687.0,67698.0,34.0,87613.0,3.048255827
8726.0,3.678661471,0.022920009,1701.0,3144.0,46.0,3292.0,0.563774958
17471.0,3.399919867,0.194608208,3197.0,6311.0,6.0,5686.0,0.158558077
32208.0,0.338425236,0.034153005,3972.0,7164.0,18.0,11067.0,0.635315826
916.0,0.545851528,0.109170306,126.0,294.0,31.0,354.0,0.044155607
7912.0,0.518200202,0.176946411,685.0,2004.0,13.0,3182.0,0.109058675
3947.0,0.430706866,0.0,422.0,1111.0,29.0,1445.0,0.078599163
2005.0,1.296758105,0.099750623,445.0,587.0,20.0,748.0,0.095721972
128754.0,0.403094273,0.068347391,33688.0,74936.0,12.0,59485.0,1.311760725
58856.0,1.394929999,0.423066467,4436.0,13785.0,37.0,23706.0,0.634833709
26748.0,0.254224615,0.026170181,2732.0,7582.0,51.0,11068.0,0.301467828
2356.0,0.127334465,0.0,292.0,760.0,31.0,810.0,0.113570536
8297.0,1.49451609,1.036519224,519.0,1451.0,13.0,3083.0,0.114365498
896764.0,2.637148681,0.282237021,85752.0,130831.0,6.0,292189.0,8.138582546
15126.0,0.165278329,0.026444533,1382.0,3700.0,21.0,7324.0,0.355435791
86081.0,1.33362763,0.303202797,10943.0,16621.0,16.0,25128.0,2.20820165
8611.0,0.569039601,0.162582743,746.0,2148.0,13.0,3539.0,0.118693661
60155.0,0.270966669,0.023273211,8301.0,16090.0,39.0,22660.0,0.998342778
120422.0,6.745445184,0.656026308,17447.0,20343.0,40.0,44780.0,3.817511645
20705.0,0.45882637,0.178700797,2045.0,4726.0,13.0,8907.0,0.285396847
66470.0,0.430269294,0.072213028,18211.0,11255.0,21.0,23714.0,1.561934222
274765.0,2.515968191,0.383236584,22051.0,40383.0,6.0,90230.0,2.493630022
109541.0,0.461014597,0.107722223,13311.0,18455.0,13.0,39144.0,1.509908527
37830.0,1.504097277,0.021147238,4397.0,10126.0,55.0,13096.0,0.865456463
45164.0,1.113718891,0.022141529,6405.0,12648.0,55.0,15288.0,1.033240172
25642.0,0.300288589,0.054597925,3999.0,5969.0,19.0,8847.0,0.958687259
163694.0,0.968880961,0.221755226,27891.0,27355.0,48.0,56504.0,2.98280344
35634.0,0.468653533,0.028063086,9344.0,9471.0,23.0,11222.0,0.905224431
16800.0,0.767857143,0.047619048,2368.0,5761.0,23.0,6671.0,0.426776967
39639.0,0.607987083,0.085774111,5498.0,8584.0,37.0,14947.0,0.427554937
8743.0,0.297380762,0.137252659,1054.0,2477.0,29.0,3312.0,0.174105012
50159.0,0.538288243,0.055822485,9666.0,9760.0,55.0,14168.0,1.147513369
15604.0,0.480645988,0.006408613,1291.0,4038.0,28.0,6740.0,0.517254473
10008.0,75.47961631,0.159872102,799.0,1151.0,2.0,3229.0,0.284997518
33683.0,0.436421934,0.086096844,3179.0,7297.0,47.0,13531.0,0.572162375
70741.0,0.507485051,0.094711695,11075.0,16269.0,45.0,26805.0,0.960072201
13824.0,0.629340278,0.043402778,1505.0,3371.0,1.0,5616.0,0.285650747
11139.0,0.619445193,0.053864799,1890.0,4115.0,37.0,4576.0,0.120147694
816684.0,0.247586582,0.110936421,203222.0,169087.0,39.0,279927.0,13.55382883
4190.0,0.31026253,0.047732697,681.0,1353.0,31.0,1423.0,0.20197816
14436.0,0.353283458,0.02078138,1121.0,3727.0,28.0,6361.0,0.478536629
106222.0,0.23723899,0.03294986,16425.0,25472.0,39.0,36363.0,1.762878673
15841.0,0.321949372,0.044189129,2192.0,4077.0,51.0,5926.0,0.178538652
12668.0,17.61919798,0.063151247,1277.0,3332.0,40.0,5275.0,0.401589722
21780.0,1.680440771,0.229568411,1459.0,3309.0,20.0,7010.0,1.039812743
24574.0,0.667372019,0.150565639,9578.0,4687.0,51.0,6061.0,0.276965396
102539.0,2.84282078,0.275992549,15047.0,20666.0,19.0,32057.0,3.833664803
18794.0,0.319250825,0.0904544,2564.0,3154.0,21.0,6782.0,0.441627678
6900.0,0.695652174,0.0,537.0,2254.0,5.0,3081.0,0.201471552
39531.0,22.08646379,0.058182186,6236.0,9748.0,56.0,12223.0,1.984292161
12444.0,0.980392157,0.032144005,1757.0,3383.0,20.0,4872.0,0.594096867
7885.0,1.81357007,0.101458465,1220.0,2206.0,56.0,2285.0,0.39579428
9928.0,1.248992748,0.080580177,1126.0,3384.0,48.0,4457.0,0.18090628
787858.0,0.60264667,0.091767806,217907.0,107897.0,48.0,192056.0,14.35621069
5761.0,6.353063704,0.034716195,883.0,1699.0,31.0,1987.0,0.277707918
31129.0,0.91554499,0.170259244,4287.0,5398.0,48.0,10851.0,0.567227194
3870.0,1.369509044,0.15503876,495.0,1148.0,38.0,1401.0,0.198571987
9813.0,1.192295934,0.040762254,1751.0,2292.0,56.0,2704.0,0.49257188
55387.0,0.689692527,0.086662935,6153.0,13434.0,28.0,21175.0,1.836014706
98976.0,1.169980601,0.13437601,18845.0,20072.0,56.0,30961.0,4.968184485
11879.0,0.505093021,0.016836434,783.0,2692.0,13.0,4390.0,0.163739635
29036.0,7.879873261,0.072324012,4338.0,5338.0,40.0,10911.0,0.920473569
13918.0,14.01781865,0.352062078,2343.0,2951.0,2.0,4909.0,0.396342472
263378.0,3.303996537,0.083150453,51205.0,49706.0,55.0,77979.0,6.025434638
10143.0,0.187321305,0.059154096,718.0,2421.0,21.0,4756.0,0.238343596
18717.0,0.945664369,0.096169258,2893.0,4867.0,20.0,7180.0,0.893580124
13772.0,0.87133314,0.065349985,2618.0,3577.0,31.0,5085.0,0.663876662
32251.0,0.539518155,0.046510186,3057.0,7881.0,45.0,12630.0,0.437699334
4292.0,0.209692451,0.0,504.0,1200.0,51.0,1814.0,0.048373707
14940.0,0.528781794,0.040160643,933.0,3196.0,12.0,6201.0,0.152210457
6150.0,0.520325203,0.178861789,1056.0,1776.0,20.0,2133.0,0.293611036
19816.0,1.029471134,0.040371417,865.0,3334.0,48.0,7605.0,0.361083686
76931.0,0.322366796,0.031196787,9030.0,16764.0,39.0,32048.0,1.276760174
23047.0,0.377489478,0.00433896,1894.0,6065.0,18.0,10018.0,0.454611396
34120.0,0.363423212,0.023446659,3973.0,10489.0,51.0,13902.0,0.384555193
17032.0,0.43447628,0.193752936,2599.0,4147.0,17.0,6371.0,0.249977553
19596.0,1.418656869,0.035721576,2096.0,5647.0,48.0,7509.0,0.357074885
20952.0,0.973654066,0.038182512,1891.0,6773.0,26.0,9202.0,0.301832098
10020.0,0.878243513,0.209580838,1464.0,2385.0,8.0,2622.0,0.156574485
14250.0,2.989473684,0.336842105,3076.0,2723.0,6.0,4155.0,0.129325889
542364.0,0.465923255,0.055682162,176044.0,93985.0,55.0,126913.0,12.40794156
27052.0,0.480555966,0.073931687,3478.0,6610.0,45.0,11703.0,0.367140317
24263.0,0.799571364,0.070065532,2853.0,7579.0,55.0,8974.0,0.555077192
19351.0,0.48576301,0.046509224,1580.0,4776.0,45.0,8411.0,0.262625029
12690.0,0.496453901,0.228526399,1573.0,3778.0,19.0,4942.0,0.474445883
18743.0,2.235501254,0.208077682,2735.0,3425.0,35.0,6323.0,0.366733192
2612.0,0.114854518,0.038284839,436.0,882.0,20.0,922.0,0.124701143
100657.0,0.833523749,0.11027549,24403.0,14954.0,48.0,30252.0,1.83415425
61833.0,0.333155435,0.030727928,9188.0,16310.0,36.0,23096.0,0.525236323
27828.0,9.321546644,0.197642662,2782.0,6262.0,6.0,9425.0,0.252553041
55976.0,0.641346291,0.182220952,5785.0,14708.0,37.0,23582.0,0.603769398
14668.0,18.27788383,0.040905372,1251.0,3990.0,40.0,6202.0,0.464991952
70562.0,4.048921516,0.041098608,11159.0,11665.0,26.0,24316.0,1.016508044
21068.0,0.522118853,0.03797228,1692.0,5261.0,13.0,8793.0,0.290400424
25631.0,0.932464594,0.007803051,3315.0,5593.0,20.0,9398.0,1.223665767
28719.0,0.985410356,0.062676277,2160.0,7726.0,48.0,12311.0,0.523312595
350518.0,1.028477853,0.098996343,102473.0,67199.0,8.0,69465.0,5.477263007
8665.0,1.731102135,0.080784766,878.0,2497.0,20.0,3346.0,0.41368124
1952.0,0.973360656,0.0,432.0,630.0,30.0,667.0,0.102900768
37517.0,16.08337554,0.061305541,5462.0,8659.0,26.0,15789.0,0.54046558
23963.0,2.278512707,0.175270208,1895.0,6445.0,35.0,8930.0,0.468869844
17634.0,1.202222978,0.158784167,1749.0,4887.0,16.0,5709.0,0.452357987
62447.0,0.313866159,0.094480119,14202.0,10854.0,28.0,20956.0,2.070045504
22663.0,0.242686317,0.039712306,3093.0,4689.0,21.0,9420.0,0.53254273
102985.0,0.561246784,0.49327572,27998.0,18623.0,29.0,28000.0,2.050806894
19150.0,0.579634465,0.114882507,2088.0,4591.0,29.0,6908.0,0.381346332
11693.0,4.43855298,0.19669888,833.0,2589.0,16.0,4248.0,0.299955878
118230.0,0.467732386,0.048211114,25718.0,24464.0,55.0,34625.0,2.70480882
313888.0,0.430408299,0.067540014,48449.0,63159.0,45.0,104525.0,4.259978557
8566.0,1.027317301,0.070044361,1369.0,2755.0,56.0,2764.0,0.429977654
10658.0,0.675548884,0.009382623,2415.0,3602.0,27.0,3702.0,0.241226666
12715.0,0.314589068,0.04718836,1376.0,3148.0,21.0,5148.0,0.298781309
261059.0,0.378458509,0.097679069,48663.0,54566.0,17.0,98490.0,3.831545913
370200.0,0.828741221,0.099135602,68439.0,57101.0,48.0,119229.0,6.745719657
10003.0,0.539838049,0.049985005,1232.0,2863.0,19.0,3634.0,0.373985986
85219.0,0.496368181,0.188925005,17267.0,20679.0,13.0,27421.0,1.174655104
6050.0,0.512396694,0.0,709.0,1705.0,29.0,2193.0,0.120477562
13295.0,0.263256864,0.030086499,2285.0,3779.0,51.0,5246.0,0.149843531
49437.0,2.123915286,0.250824281,6049.0,8363.0,35.0,16791.0,0.967304532
28015.0,2.719971444,0.007139033,4085.0,6325.0,46.0,9084.0,1.810010938
36973.0,0.275876991,0.043274822,9325.0,9459.0,50.0,9952.0,0.826477449
324890.0,0.552186894,0.107420973,61339.0,42641.0,47.0,109104.0,5.518802779
28383.0,1.543177254,0.088080893,4086.0,9952.0,37.0,12049.0,0.306145256
33240.0,0.779181709,0.231648616,7364.0,4220.0,49.0,7005.0,0.567826757
21895.0,1.685316282,0.004567253,2016.0,4745.0,48.0,8475.0,0.398966861
79332.0,0.502949629,0.051681541,16716.0,16938.0,26.0,26619.0,1.142847653
6336.0,1.594065657,0.110479798,843.0,1362.0,8.0,1612.0,0.099007579
13336.0,0.397420516,0.014997001,1204.0,3068.0,29.0,5808.0,0.265568391
12796.0,1.813066583,0.171928728,1064.0,3745.0,16.0,4646.0,0.328250698
29100.0,1.089347079,0.0,4830.0,8675.0,26.0,12040.0,0.419211248
5676.0,1.515151515,0.0,925.0,2170.0,55.0,2267.0,0.129852786
5463.0,1.70236134,0.054914882,484.0,1099.0,48.0,1970.0,0.099545831
38520.0,0.802180685,0.288161994,4435.0,9371.0,45.0,15366.0,0.522780017
134313.0,0.53606129,0.176453508,24209.0,27165.0,51.0,49690.0,1.513797235
2036.0,80.7956778,0.098231827,98.0,240.0,46.0,742.0,0.131543183
7788.0,0.295326143,0.025680534,813.0,2064.0,28.0,3177.0,0.258163153
16226.0,0.591643042,0.067792432,1540.0,4079.0,13.0,6045.0,0.2236585
20386.0,0.181497106,0.014715982,1975.0,4483.0,13.0,7885.0,0.280999765
15571.0,0.173399268,0.044955366,1087.0,3685.0,21.0,7254.0,0.36589255
4337.0,0.553377911,0.0,713.0,1232.0,46.0,1353.0,0.280207654
3825.0,1.777777778,0.130718954,513.0,734.0,48.0,1271.0,0.069698481
20528.0,0.813522993,0.058456742,2438.0,5056.0,29.0,7718.0,0.408787337
17810.0,1.431779899,0.19651881,1423.0,4640.0,5.0,6776.0,0.520030194
26461.0,1.247118401,1.315143041,4287.0,6683.0,41.0,9734.0,0.3851662
16862.0,0.29652473,0.0,2125.0,4555.0,54.0,7494.0,0.522901355
17162.0,0.402051043,0.058268267,1752.0,3527.0,13.0,6222.0,0.236560285
7709.0,1.738228045,0.168634064,1399.0,2156.0,49.0,2394.0,0.131690026
5753.0,1.373196593,0.086911177,670.0,899.0,48.0,1849.0,0.10483016
45168.0,0.174902586,0.022139568,5545.0,11826.0,42.0,16650.0,0.701834145
14178.0,1.967837495,0.021159543,1958.0,3528.0,27.0,4883.0,0.320896197
7634.0,1.244432801,0.353680901,1502.0,2461.0,16.0,2733.0,0.195831965
5112.0,9.526604069,0.0,786.0,1287.0,46.0,1607.0,0.330279347
730.0,0.273972603,0.0,106.0,184.0,31.0,267.0,0.035189512
6250.0,0.576,0.0,737.0,2017.0,50.0,2097.0,0.139709628
13168.0,1.040400972,0.410085055,1726.0,2942.0,16.0,4103.0,0.337793466
754610.0,0.502511231,0.112773486,149514.0,239488.0,12.0,233809.0,7.688054434
2503.0,16.54015182,0.079904115,388.0,756.0,2.0,893.0,0.071277857
346868.0,2.578502485,1.026903606,50130.0,68700.0,41.0,115118.0,5.049009083
3767.0,1.460047783,0.212370587,265.0,854.0,48.0,1673.0,0.068641615
38798.0,0.556729728,0.025774524,4130.0,10020.0,22.0,16536.0,1.31547488
8729.0,7.893229465,0.103104594,1088.0,2493.0,40.0,3443.0,0.276719031
15113.0,0.893270694,0.01323364,1376.0,4031.0,26.0,5687.0,0.217716137
59673.0,0.442411141,0.108926985,8118.0,21229.0,47.0,25459.0,1.013646213
23244.0,0.365685768,0.047324041,6598.0,6309.0,51.0,7840.0,0.261975408
111876.0,1.032393007,0.084915442,32642.0,17127.0,30.0,22956.0,5.897605678
13122.0,0.533455266,0.038103948,988.0,3895.0,29.0,5701.0,0.261306871
3710.0,1.132075472,0.026954178,684.0,1290.0,30.0,1154.0,0.195574717
82753.0,0.453155777,0.072504924,17911.0,16862.0,18.0,29197.0,1.632336393
865939.0,0.534564213,0.044113962,86872.0,119536.0,48.0,319830.0,15.77898902
48305.0,0.875685747,0.293965428,4752.0,12035.0,12.0,20546.0,0.492136957
9403.0,0.861427204,0.138253749,1841.0,1963.0,31.0,2944.0,0.453269841
25776.0,0.62849162,0.031036623,2590.0,7483.0,47.0,11021.0,0.437848689
21561.0,0.820926673,0.051018042,2169.0,4869.0,48.0,7841.0,0.392880771
45260.0,5.846221829,0.1878038,5818.0,13171.0,53.0,13405.0,0.552567144
31582.0,0.766259262,0.025330885,3301.0,6940.0,22.0,11652.0,1.070811064
8786.0,1.479626679,0.034145231,1449.0,2350.0,48.0,3131.0,0.160096955
16347.0,24.29803634,0.048938643,2510.0,3176.0,30.0,5788.0,0.861741214
47364.0,1.31323368,0.219576049,9371.0,9312.0,53.0,12897.0,0.578254313
201877.0,1.287912937,0.256591885,37566.0,37874.0,53.0,63698.0,2.464661896
18578.0,0.258370115,0.021530843,3188.0,5202.0,27.0,5955.0,0.420483111
133991.0,1.78370189,0.083587704,17790.0,29807.0,48.0,49725.0,2.441560569
